window,model,epoch,train_total_loss,train_multiclass_loss,train_directional_loss,validation_mean_daily_directional_auc,validation_mean_daily_rank_ic,validation_mean_daily_macro_auc,validation_mean_daily_extreme_auc,validation_log_loss
3,FCNN,1,1.7749218862525986,1.079166847084278,0.6957550388128256,0.4954635714575474,-0.005942833564633054,0.6113066996589784,0.5990753284141502,1.072036148291917
3,FCNN,2,1.7645154768777573,1.0714582298827378,0.6930572458890355,0.4928937974118697,-0.00986188744576866,0.6182721951805252,0.6058063706329133,1.0542395302942944
3,FCNN,3,1.7604934628867723,1.0682664433404103,0.6922270189143712,0.49470995091477016,-0.006923384506516661,0.6194053268213395,0.6055373508069155,1.0564506084802092
3,FCNN,4,1.7568881726565149,1.065815843123328,0.6910723290789436,0.4999536529958216,-0.00034098027758306575,0.6192024706927808,0.6041712306627831,1.0484001637921359
3,FCNN,5,1.751595000386475,1.0631356671047654,0.6884593321362262,0.5034533081822239,0.0031910130867997405,0.6196025686074247,0.6048705907283634,1.0612710078021117
3,FCNN,6,1.745704645111989,1.0603503525612605,0.6853542914447444,0.4968181818181818,-0.004314178964698986,0.6154202865409993,0.5985871440622815,1.0571644596583716
3,FCNN,7,1.7404191807613536,1.0579198295901042,0.6824993509737524,0.5002265628169243,0.0004152145391528845,0.6039739896456383,0.5828848102579339,1.0552148429352117
3,FCNN,8,1.7340351183182203,1.0551835967263612,0.6788515213351126,0.5069346071153299,0.006749442337739688,0.613535009993882,0.5959417151410625,1.0606359321557173
3,FCNN,9,1.7276343979765991,1.052529576837503,0.67510482017136,0.4990113991318811,-0.00252062835948914,0.6104324207196736,0.5911395394365568,1.0579767025104445
3,FCNN,10,1.7220023303651273,1.0501375966628235,0.6718647343935439,0.5016017605776641,0.0011816584198193288,0.6040483882556446,0.5816634833586087,1.0593933127955517
3,FCNN,11,1.7160478290775267,1.0477440184990723,0.6683038112499446,0.4958859681148838,-0.006276724237939517,0.6019013844012758,0.5785939261182113,1.0622064750833338
3,FCNN,12,1.7109218627668674,1.0455318231152888,0.6653900391677107,0.4986323070058009,-0.0011740618869626222,0.6041048948586124,0.5817590965394361,1.058154482535314
3,FCNN,13,1.7030048200513765,1.042447256086045,0.6605575626223509,0.5030341568293375,0.002836384400395995,0.60152571130025,0.5780096485756625,1.0683842445932932
3,CNN,1,1.778179179919011,1.0808323660459322,0.6973468152160593,0.496627418765973,-0.0015361310391890726,0.6112721885197463,0.5999306860875705,1.0619926867591063
3,CNN,2,1.7656403421328666,1.0720667876574754,0.693573555462877,0.49667336010709506,-0.0011532935865288332,0.6148101617392022,0.6030467675097224,1.050368567217194
3,CNN,3,1.7625210043450237,1.0694042690310595,0.6931167342474794,0.4980388219544846,-0.0004085159141669712,0.6168868855925359,0.6043992644445512,1.0621875084604264
3,CNN,4,1.7596761981251225,1.0671084057107676,0.6925677926513515,0.4964328019147296,-0.0009044760808091268,0.6188268028555186,0.6056876105630993,1.0606301043702355
3,CNN,5,1.7569733771209768,1.0652841627795306,0.6916892138279535,0.5039481156951037,0.005311939961904803,0.6147798513884222,0.5986299961622604,1.070883051479152
3,CNN,6,1.7550470748431166,1.0639801356395875,0.6910669385320387,0.5009614214433491,0.002561482723132927,0.6209406336237832,0.6067836376988596,1.0565968977339428
3,CNN,7,1.7529790083883297,1.0628753701055815,0.6901036400207231,0.501092653442051,0.003053138567899071,0.6178496223306436,0.6024287276622297,1.051226775704841
3,CNN,8,1.7518312266680325,1.0621824154717943,0.6896488118677284,0.5023107581842522,0.0027311195723594807,0.6194865533334191,0.604900156844158,1.0473498709217564
3,CNN,9,1.7498925598035828,1.0612251477339474,0.6886674104106593,0.4987966005435885,7.676417462423857e-05,0.6120342784840229,0.5935027681954423,1.0535078498878465
3,CNN,10,1.7483170768770657,1.060419333305005,0.6878977412810936,0.5016246805403431,0.002419997101790241,0.6177270886979088,0.6019572692941847,1.0573457427378852
3,GRU,1,1.7798414391504367,1.0827714530263537,0.6970699873090659,0.49961401160196345,0.0010671921118164617,0.6085743243043944,0.5959102644832712,1.0637028125820258
3,GRU,2,1.7630854609630375,1.0700451092185999,0.6930403517049382,0.5019763904101254,0.002681798405317084,0.6171064768103497,0.6036491148414408,1.0625749009721737
3,GRU,3,1.757828976240594,1.0660350873345488,0.6917938879975584,0.5053687477181452,0.007071451490691455,0.6203284835073396,0.6064287688057957,1.0505868383683532
3,GRU,4,1.7547851512572716,1.0639647973381658,0.6908203536821091,0.5077420794288263,0.009396102119565115,0.6198062475457651,0.6047534012590071,1.0522928411396357
3,GRU,5,1.7523391294984962,1.0623624715052984,0.6899766589411842,0.5022587318972861,0.003672445760865229,0.6187160626359489,0.6024775962081531,1.0512109248545418
3,GRU,6,1.7500590730614027,1.0610551852276184,0.6890038871227945,0.5041215366516572,0.0055472656057775505,0.6161564702040118,0.5982597927842633,1.055758087608935
