window,model,best_epoch,best_iteration,n_observations,n_dates,n_directional_auc_dates,n_rank_ic_dates,accuracy,balanced_accuracy,macro_f1,mean_daily_directional_auc,mean_daily_rank_ic,mean_daily_macro_auc,mean_daily_extreme_auc,mean_daily_bottom_auc,mean_daily_middle_auc,mean_daily_top_auc,pooled_macro_auc,log_loss,validation_model_path
1,CNN+GRU,6.0,,250000,500,500,500,0.496888,0.4080560077599735,0.40378076699013365,0.5071512446844684,0.008170741608573912,0.6259874199385184,0.6126973150063335,0.6169010173833213,0.6525676298028878,0.6084936126293456,0.6262216307290182,1.0580684267416944,/content/drive/MyDrive/alpha_ml/models/02_cross_sectional/a2f95b346ee9/validation_best_1d.pt
