window,model,epoch,train_total_loss,train_multiclass_loss,train_directional_loss,validation_mean_daily_directional_auc,validation_mean_daily_rank_ic,validation_mean_daily_macro_auc,validation_mean_daily_extreme_auc,validation_log_loss
20,FCNN,1,1.7680205058795837,1.075222418471252,0.692798088806564,0.48589953589953594,-0.015189674452018768,0.5917330003944317,0.5696402827551362,1.0826954656046142
20,FCNN,2,1.7263556459953573,1.055396285437387,0.6709593597390058,0.511949641949642,0.0155649046029509,0.5811747754219522,0.5526981142570294,1.077215935144332
20,FCNN,3,1.676728652645372,1.0344863148461079,0.6422423383485696,0.5168854868854869,0.02364976984451257,0.5850892290330746,0.5572674291081711,1.0727734089372323
20,FCNN,4,1.623097009856963,1.0119496468484561,0.6111473634479513,0.5161632961632961,0.021854460384108144,0.583193029106019,0.554934731926222,1.0948334422278214
20,FCNN,5,1.5776735769519856,0.9927751285700632,0.5848984476528443,0.5087500787500787,0.011618995332726423,0.5767055800604878,0.5442186537268832,1.105922528942978
20,FCNN,6,1.535510965630452,0.974901269132586,0.5606096952744128,0.5138509838509839,0.016572284846005408,0.5767827329255172,0.5439949169259332,1.1338512021266134
20,FCNN,7,1.4953952456846953,0.9582498320066257,0.5371454152860367,0.5117709317709318,0.014117993415536243,0.575767695599567,0.5428897648836863,1.1296082638135674
20,FCNN,8,1.4569613220464768,0.941787083570823,0.5151742400636462,0.5133558033558033,0.016943786182200292,0.5742569967561818,0.5407537692203216,1.1659130898317949
20,CNN,1,1.7654612061165613,1.0741589953049258,0.6913022118103728,0.49804153804153806,0.0018720305353148955,0.5966295267746976,0.5751723622330543,1.0629352597906392
20,CNN,2,1.7180439123519304,1.0503914857198342,0.6676524275908841,0.5131720531720533,0.023063722547984906,0.5922476604150073,0.5676388498594858,1.058788783032048
20,CNN,3,1.674519045103651,1.0319424203669418,0.6425766234383506,0.5093799743799743,0.019733251587989054,0.5862882272767509,0.5575451058573877,1.0803766333076295
20,CNN,4,1.6320273085989199,1.0141519729157875,0.6178753343847737,0.521947751947752,0.030926720509861054,0.5889785101626575,0.5620297270827975,1.0774328793977626
20,CNN,5,1.594491868252409,0.9985375510623564,0.5959543159316436,0.5105569205569205,0.017367225008431426,0.5826386100132003,0.5520726930527741,1.105747657078512
20,CNN,6,1.5569759531411025,0.9830320337662428,0.5739439204734708,0.5203122703122703,0.027570421452233918,0.5844857551471603,0.5549527944671647,1.0999099117364255
20,CNN,7,1.5186499196626546,0.9670741003176482,0.5515758207632134,0.5217980217980218,0.03028332404268288,0.5810621762738113,0.5498322813782602,1.1239335033939095
20,CNN,8,1.4853531817328833,0.9535273301137995,0.531825851838806,0.5211209811209812,0.029180029345586625,0.577899745228142,0.5468209167220078,1.1448931314955286
20,CNN,9,1.450181027200203,0.9390003541359633,0.51118067401304,0.5311936411936412,0.04075042793576312,0.5805195894291025,0.55153485127285,1.1444772453043826
20,CNN,10,1.4160045845179392,0.9245915027390217,0.4914130832071119,0.5264306264306264,0.03390555874967995,0.5766273598513567,0.5455968589159673,1.1625322359343813
20,CNN,11,1.383677595342452,0.911162709742385,0.47251488507073625,0.5231544131544131,0.029329457543497063,0.5761788851761938,0.5450301638959993,1.1708421556724258
20,CNN,12,1.3542848244988566,0.8990347522832753,0.45525007282481117,0.5258430458430459,0.03269346408469446,0.573347101275752,0.5421969619384831,1.2100752123506922
20,CNN,13,1.3285708598812527,0.8884245209975153,0.440146339113447,0.5274495474495474,0.03412635083908864,0.5737231919888556,0.542925720236568,1.2212336388888665
20,CNN,14,1.2988508690058707,0.8755758518188312,0.42327501711712767,0.5247069447069448,0.031507651467903575,0.5729582158561866,0.5425490268211901,1.2138012487582026
20,GRU,1,1.7702682545613349,1.0789074311307545,0.6913608234705299,0.4933407883407883,-0.004038555407515194,0.5870913284038255,0.5630044074144294,1.0736506377287798
20,GRU,2,1.7275359988532182,1.0545432900775213,0.6729927080366311,0.5062513912513913,0.010842421704884583,0.5885602519216834,0.5612522950463413,1.0756625084880418
20,GRU,3,1.6916422204741204,1.03836799434938,0.6532742256253719,0.5034005334005334,0.00814411135074228,0.5837217751278764,0.5536658386714496,1.0794428393067874
20,GRU,4,1.6482070813869343,1.0200324918245822,0.6281745932576803,0.5031197631197631,0.0068086309378198465,0.5760883362934831,0.5426087537356865,1.1162352557740656
20,GRU,5,1.5967632598036416,0.9987950861134414,0.597968174219531,0.5007284907284907,0.0038295817414772,0.5676087349761748,0.5327861372321784,1.1764507071769374
20,GRU,6,1.5479386869528338,0.9785189483184916,0.5694197386942664,0.5028641928641928,0.0052877347718028635,0.5694419713680623,0.5354123429292693,1.1680265589982692
20,GRU,7,1.5015416756951456,0.9594163520326563,0.5421253224240551,0.5012087612087612,0.0025873964510390113,0.5676803724409345,0.5325914042174641,1.195155311318653
20,Transformer,1,1.7670626520471342,1.0743642081044635,0.6926984425444386,0.5108528108528109,0.012797481579395871,0.6036099609929975,0.5871445362727314,1.0589712661583706
20,Transformer,2,1.7282173407461305,1.0546641914678323,0.6735531501771618,0.5013878913878914,0.0032298305528420976,0.5825263669120573,0.5522644460335858,1.1096361725352673
20,Transformer,3,1.661554114188969,1.0262239901773411,0.6353301233924107,0.5173481173481174,0.01996658960366743,0.58069213691776,0.5512224580161925,1.124208498572673
20,Transformer,4,1.5880237719888022,0.9958361623354316,0.5921876094036863,0.5162185262185263,0.018907711449303585,0.5762946561816985,0.543942549656016,1.160798727519053
20,Transformer,5,1.5145396831927287,0.965324219685777,0.5492154663633405,0.5155427455427455,0.01580125776756139,0.5755274850303955,0.5424858552034674,1.1555362571311003
20,Transformer,6,1.4498281103356594,0.9380805020997096,0.5117476081760256,0.5124540624540624,0.012194270158038997,0.5691815439995564,0.5356574914570239,1.215603097942178
20,Transformer,7,1.3881773661033079,0.9122598325838672,0.4759175346580012,0.5144595644595644,0.013240765854684478,0.5685436722844915,0.5358651874446295,1.2285268584661189
20,Transformer,8,1.3325412587010508,0.8890595125688624,0.4434817462270685,0.5203015603015603,0.020739597758056463,0.5721052423613533,0.5421111773305664,1.2351338074105027
20,Transformer,9,1.2782502370928952,0.8659071667424476,0.41234306956144506,0.5132121632121631,0.011221964499781809,0.5673670616020537,0.536141128901821,1.2859654510337488
20,Transformer,10,1.2290201275821666,0.8447241289765841,0.3842959988652541,0.5153020853020853,0.013256013459116906,0.5661400705172159,0.5363956102454233,1.310053659194503
20,Transformer,11,1.1823505519542234,0.8248357010990301,0.35751485216853285,0.5143480543480543,0.012933887858970754,0.5622529377103128,0.5323875043616939,1.3606016048770362
20,Transformer,12,1.1413180209276823,0.8069233641467849,0.3343946562116172,0.5127339927339927,0.010302819602365905,0.5618262760918957,0.5322892415864673,1.3654807043659738
20,Transformer,13,1.103836573320803,0.7903193698811467,0.3135172042835893,0.5163090363090364,0.01410235823131919,0.5617033671500368,0.5332498929332782,1.386747330695643
20,CNN+GRU,1,1.766460211523097,1.0760792548950493,0.6903809562685023,0.5090701190701191,0.010356406565186849,0.5973512675876693,0.5783045948196509,1.0655631072148173
20,CNN+GRU,2,1.7254352510454827,1.053748992548871,0.6716862579373188,0.5046122346122347,0.007048304683334445,0.588295171526825,0.5606534000912741,1.0722069204916764
20,CNN+GRU,3,1.6921461779054943,1.0386335736704895,0.6535126041950553,0.5045815745815746,0.0029019360328602184,0.587989933754499,0.5592000266899269,1.0668242971246946
20,CNN+GRU,4,1.6434164974069467,1.0182166558967518,0.6251998409109525,0.49930237930237925,-0.0010083450311198486,0.5712453024305715,0.5343584479529928,1.1477884884367748
20,CNN+GRU,5,1.586402475114802,0.994622377184377,0.5917800976108291,0.49865137865137865,-0.0037663764916801364,0.5719710319235274,0.5349972292207018,1.1678128496432016
20,CNN+GRU,6,1.5312135295078517,0.971868937840091,0.5593445915778744,0.49782649782649785,-0.004551437291278001,0.5703952634577284,0.532671452129588,1.1944092940193982
20,CNN+Transformer,1,1.765149254501665,1.0730163926413487,0.6921328621799121,0.5028568428568428,0.0021162743791104353,0.6074491283139687,0.5911090854482999,1.0527957153157697
20,CNN+Transformer,2,1.7276693179843892,1.053551235803011,0.6741180832400399,0.5086721686721687,0.011435937586514539,0.5930070068557479,0.5676957204601843,1.0693477255741994
20,CNN+Transformer,3,1.6708946300735423,1.02938769334283,0.6415069381489191,0.5015422415422415,0.004506937820369566,0.5773903255911743,0.5416687874946603,1.1035041814449698
20,CNN+Transformer,4,1.6096166350726469,1.003874110232729,0.6057425247999683,0.5130704130704131,0.02053013198352546,0.5801324790524695,0.5464252001692153,1.1119092103723744
20,CNN+Transformer,5,1.5456450607517769,0.9773334890364322,0.5683115729737538,0.5127411327411328,0.01861090209280352,0.5760776730587396,0.5408079630704943,1.1298533317905384
20,CNN+Transformer,6,1.4840997552184574,0.9516154089817732,0.5324843469358002,0.498947268947269,-0.0021832640955395705,0.5687257245757946,0.5314080753970405,1.1694332317160916
20,CNN+Transformer,7,1.4172908794784034,0.9238079937309746,0.49348288553769404,0.4989258489258489,-0.002649573089331641,0.5622208713122757,0.5242976453497339,1.2191403042951556
20,CNN+Transformer,8,1.3551969734737126,0.8979057940497156,0.4572911797136308,0.5074274974274974,0.008207738942356815,0.5640635018785572,0.5282392145574502,1.2508081323363653
20,CNN+Transformer,9,1.3043973868158483,0.8765281804365384,0.42786920761275066,0.5076889476889477,0.0076612542584189635,0.5639490990932428,0.5286934386318115,1.232279044902924
