window,model,best_epoch,best_iteration,n_observations,n_dates,n_directional_auc_dates,n_rank_ic_dates,accuracy,balanced_accuracy,macro_f1,mean_daily_directional_auc,mean_daily_rank_ic,mean_daily_macro_auc,mean_daily_extreme_auc,mean_daily_bottom_auc,mean_daily_middle_auc,mean_daily_top_auc,pooled_macro_auc,log_loss,validation_model_path
10,FCNN,15.0,,245500,491,491,491,0.3969938900203666,0.39322585878451927,0.3663931974023475,0.5217239605834311,0.026177582173389342,0.5789122883157868,0.5487628975761546,0.5528862839506801,0.6392110697950512,0.5446395112016293,0.57889312203194,1.134727654334205,/content/drive/MyDrive/alpha_ml/models/02_cross_sectional/a2f95b346ee9/validation_best_10d.pt
