window,model,epoch,train_total_loss,train_multiclass_loss,train_directional_loss,validation_mean_daily_directional_auc,validation_mean_daily_rank_ic,validation_mean_daily_macro_auc,validation_mean_daily_extreme_auc,validation_log_loss
1,Transformer,4,1.7600079795369086,1.0666711265720492,0.6933368529648595,0.49971944152415243,-0.0002403080909107107,0.624488824122088,0.612002161593929,1.0493997453027444
1,Transformer,5,1.7587069026844775,1.0654925236159172,0.6932143785557472,0.495647094949495,-0.00507772008282389,0.6261515402592911,0.6132803122835034,1.0666411357567935
1,Transformer,6,1.7576773652645392,1.0646034488608551,0.6930739154963995,0.5007134594459446,0.0008531039349604184,0.627114539211383,0.6141834066638225,1.0637766911259074
1,Transformer,7,1.7567737321834702,1.06379918567713,0.6929745446523241,0.500667301070107,0.0009012159967944529,0.6272220649951861,0.6140881796034319,1.0542651759678825
1,Transformer,8,1.7559152689301991,1.063183710126984,0.6927315584876378,0.4986366140414042,-0.0022591462363154343,0.6268485719874201,0.6132444973864761,1.06241418653016
1,CNN+GRU,1,1.7801889031237912,1.0834021758433607,0.6967867277143492,0.4967896491649165,-0.00636921959526547,0.6105100964312217,0.5990627629874968,1.0720105184444102
1,CNN+GRU,2,1.7652988641329903,1.071548411027238,0.693750454328614,0.4988306483448346,-0.0027791959950839305,0.6177015774794997,0.6054424102894292,1.0555799519904503
1,CNN+GRU,3,1.7614287509577389,1.0680476825099998,0.6933810668698531,0.5007208556055606,-0.000545773713778348,0.6231282542246835,0.6105579125975819,1.0537316979050375
1,CNN+GRU,4,1.7592162647285183,1.06602965081314,0.693186612771411,0.5057615776177619,0.00701277081928415,0.6244234746031475,0.6115455762679397,1.0506969732056881
1,CNN+GRU,5,1.7577581352780467,1.0647585765168337,0.6929995559999124,0.49663817745774574,-0.004826630128445055,0.6253264238101996,0.6122097667955143,1.0495277327756738
1,CNN+GRU,6,1.756904555108672,1.0640531141658558,0.6928514428757264,0.5071512446844684,0.008170741608573912,0.6259874199385184,0.6126973150063335,1.0580684267416944
1,CNN+GRU,7,1.7557345456748825,1.0632216669643737,0.6925128778821187,0.5010270716271628,0.0010460049128746824,0.627174133211442,0.6136296159360116,1.049262229861842
1,CNN+GRU,8,1.7551453140379971,1.0628361799399795,0.6923091345319363,0.5052725179917992,0.006750605534153523,0.6259096200672409,0.6122515942480563,1.0460734503031182
1,CNN+GRU,9,1.754444023617682,1.0623861694477947,0.6920578544460173,0.4984807585958596,-0.0021777497541259354,0.6264700385659646,0.6124705466171568,1.0470523402414118
1,CNN+GRU,10,1.7537175716744757,1.0618736388508174,0.6918439317585853,0.5018205355535553,0.0024356731702834668,0.6264330128610626,0.612292454946252,1.048789550905366
1,CNN+GRU,11,1.75284324616963,1.0613890637395242,0.6914541827062358,0.5036403451545154,0.004144219764306753,0.6261760631258908,0.6119678729386719,1.0470019664587382
1,CNN+Transformer,1,1.7747072390891478,1.0786461757556403,0.6960610639646619,0.5036426707070707,0.006401165606083332,0.6133065861581396,0.6018833271858037,1.0640341150132075
1,CNN+Transformer,2,1.7638798138702412,1.0703233513589099,0.6935564617618356,0.4976647727172717,-0.004195558119378999,0.6194544463927373,0.6074535231359007,1.072586075837557
1,CNN+Transformer,3,1.7610546856191598,1.06762471733939,0.6934299695420786,0.5050887138113811,0.008440267875332414,0.6242517462032056,0.6118208339677914,1.0580836049291331
1,CNN+Transformer,4,1.7589898947293516,1.0656819858746682,0.6933079089335776,0.5012449739373938,0.00028533532741399447,0.6265486259145134,0.6138512186852266,1.0403881730408455
1,CNN+Transformer,5,1.7577106342814286,1.0645917412620913,0.693118894242199,0.4972012391639164,-0.004626874314693945,0.6279445087615163,0.614962264646419,1.046218846021881
1,CNN+Transformer,6,1.7569951379953987,1.063918808451715,0.6930763292281065,0.5052377863786378,0.007587254209923408,0.6274357861184584,0.6145640445124124,1.049320982568895
1,CNN+Transformer,7,1.7563283324320533,1.0633611838838108,0.6929671476015107,0.5033981746374637,0.0032359544532148668,0.6277033097451128,0.6147090914836728,1.0434859935129832
1,CNN+Transformer,8,1.7556390939052338,1.0628100437568877,0.6928290490438258,0.5061201834183419,0.00903860932271991,0.6277312527753557,0.6144226022066285,1.053782179441505
1,CNN+Transformer,9,1.7548114761936988,1.0622477399679622,0.6925637351212164,0.5018568641664166,0.001519906992550755,0.6269481926784288,0.6133232488561536,1.055736810114735
1,CNN+Transformer,10,1.7543880649152612,1.0619349282439539,0.69245313552734,0.49801367780778083,-0.003084251324272747,0.6285383272363865,0.615085624420651,1.0405055182477665
1,CNN+Transformer,11,1.753854049190948,1.0616026233553808,0.6922514277290304,0.5067287193119312,0.009448273628978075,0.6267708251577682,0.6129787618470875,1.04326955230743
1,CNN+Transformer,12,1.7533859902860942,1.0612490135340562,0.6921369781326885,0.5045268827282727,0.0060069890447922705,0.6274494170234742,0.6135103631087714,1.052126446914883
1,CNN+Transformer,13,1.752548703052286,1.0608057980897172,0.6917429049625687,0.5070713542754276,0.010233953934840294,0.6271817685482854,0.6133890279273548,1.0493767441064241
1,CNN+Transformer,14,1.7521083916677378,1.0604857245791754,0.6916226676802695,0.49987039897989805,-0.00038003297386712375,0.627724546629228,0.6143318695847579,1.0604427027297547
1,CNN+Transformer,15,1.7515234727089488,1.0601630566295293,0.6913604139492734,0.5039341778977898,0.005027179173640951,0.6267824084506265,0.6130085273506615,1.0507631609849426
1,CNN+Transformer,16,1.7501507327700199,1.0595175694504138,0.690633162530663,0.5050503727372737,0.005556846311248485,0.6252534931848506,0.611133682382474,1.0472200529863622
1,CNN+Transformer,17,1.7490319446725295,1.0589575800652697,0.6900743636210812,0.5055461282128213,0.008097943584712181,0.6257742049897788,0.6114577347600832,1.04668714266145
1,CNN+Transformer,18,1.7480135542284487,1.0585356593368702,0.6894778942604242,0.5063383733573358,0.008386918011934743,0.6250527446911378,0.6103776842783833,1.0510858615150325
