window,model,epoch,train_total_loss,train_multiclass_loss,train_directional_loss,validation_mean_daily_directional_auc,validation_mean_daily_rank_ic,validation_mean_daily_macro_auc,validation_mean_daily_extreme_auc,validation_log_loss
5,FCNN,1,1.773698556953182,1.0785466087679239,0.6951519478688433,0.4981940371456501,-0.005708647696926906,0.6117592295206155,0.5997854863569123,1.0667023169562528
5,FCNN,2,1.762357767322796,1.070496539644002,0.691861226808653,0.49689027370478983,-0.005390424821636639,0.6147112420488182,0.6013069238960426,1.0795715828909884
5,FCNN,3,1.754534212579455,1.0660095246485233,0.6885246886033132,0.4960893206256109,-0.006759930144515312,0.5974785652813861,0.5744799604485954,1.0733744326670225
5,FCNN,4,1.7438495923291,1.0609310721433471,0.6829185199088899,0.5109485988921473,0.012899411006748074,0.6090791818026782,0.5905139757312637,1.0525174366043322
5,FCNN,5,1.7288399736218367,1.0545167820929848,0.6743231923792168,0.5018731671554252,0.0032319656287531817,0.5998265086038298,0.5768461749628149,1.0617681055858537
5,FCNN,6,1.7130468677192947,1.0477491843439366,0.6652976842652747,0.5081005620723362,0.010006048120669377,0.597350856821875,0.5728358265897958,1.0666297465218753
5,FCNN,7,1.6980245734336918,1.0414934614358078,0.6565311133624231,0.5097929903877485,0.012949043047567737,0.5980158579377877,0.5736596656358758,1.0654226870804426
5,FCNN,8,1.6830250308382328,1.035285301056617,0.6477397295838567,0.5155897686542847,0.021488585174026475,0.5980057534000816,0.5731526863044105,1.0642052706833725
5,FCNN,9,1.6662860718798622,1.0282790231720533,0.6380070507150655,0.5116161616161616,0.016805779378994534,0.5997958439721136,0.5758557623079398,1.0567093724533048
5,FCNN,10,1.650489796054387,1.0217774296408073,0.6287123665124593,0.5087194525904204,0.011366403301310399,0.5886299695568057,0.5594058914018514,1.0915742624431608
5,FCNN,11,1.6400025084703744,1.0174118457603074,0.6225906631797453,0.512822376995764,0.01835594945961557,0.5955712576520814,0.5692590199888867,1.0681964262245007
5,FCNN,12,1.6240232724105592,1.0109115768997734,0.6131116942154625,0.5094053437601824,0.012661312448288562,0.5902111532203481,0.5619311847274481,1.0722771162379205
5,FCNN,13,1.6098833125240375,1.005010015812629,0.6048732956731723,0.503691348973607,0.0037846781218837918,0.5871805767712068,0.5573130041014531,1.0658782943100016
5,CNN,1,1.7784094039224676,1.0812281353551185,0.6971812684091417,0.4978064923427826,-0.0031305557804245125,0.6108278493227951,0.5992074022137551,1.0544686582579186
5,CNN,2,1.7639974363608002,1.0712004046054098,0.6927970325859794,0.5039579260345389,0.003352752584352553,0.6126439910852484,0.6003853207327554,1.0621139665884076
5,CNN,3,1.7597489671036355,1.0681192971414972,0.6916296704367604,0.5055700146627565,0.0057837222456232395,0.6140887263974959,0.5998097271915722,1.0591895013676078
5,CNN,4,1.7550683670195824,1.0649218544235433,0.6901465114885873,0.5024637504072988,0.0021417311127234755,0.6157238837233796,0.6005358083248319,1.0548205647225328
5,CNN,5,1.7499767633645678,1.0620311310770658,0.6879456318524316,0.5028651433691755,0.001929199566644978,0.6145881250061449,0.5979668359146784,1.0534324084531006
5,CNN,6,1.745840190338155,1.0600600621917031,0.6857801279486926,0.5050474503095471,0.005922592469523693,0.6125555877962391,0.5949481379049474,1.0502351672253178
5,CNN,7,1.7415717365572447,1.0580491164146706,0.6835226204194371,0.5069713261648745,0.007986466758551622,0.6078290460656787,0.5881972863505159,1.0549662911398892
5,CNN,8,1.7375816882012614,1.056272724802793,0.6813089630425015,0.5088292196155099,0.009407486602663606,0.6052603457790108,0.5835138562599133,1.0639332285139824
5,CNN,9,1.7321383318682735,1.0540515086709386,0.6780868230193517,0.5071100114043662,0.00754364845407335,0.6014570573397209,0.5782884774898095,1.0654427506396178
5,CNN,10,1.7254626846661534,1.0512865315072175,0.6741761558880138,0.5103411127403062,0.011529194503529065,0.5985304111882899,0.5738534307019951,1.0659277784640164
5,CNN,11,1.7192678393001342,1.0487671573192139,0.6705006819611443,0.5067249103942653,0.006850144681838035,0.5961052044575854,0.5702478236719596,1.0653231407040784
5,CNN,12,1.7115928976442454,1.045618958163119,0.6659739373453263,0.5071975806451613,0.007155658380290046,0.5931329887428117,0.565489154127628,1.0728597715462451
5,CNN,13,1.7023323609011016,1.0418852720738407,0.6604470892623314,0.5099246497230369,0.010856022945480987,0.5869169139189165,0.5569304937087952,1.0892863523777192
5,CNN,14,1.6957518941294538,1.039336332755921,0.6564155609384624,0.5071236559139785,0.007889182928390684,0.5859356677502382,0.5552841287724527,1.0914841882770507
5,CNN,15,1.684975878719312,1.034928747020815,0.6500471304130617,0.5080624796350603,0.008085060403886834,0.5857756022566599,0.5550241718344606,1.096667712736262
5,GRU,1,1.7786120391477396,1.0828689625505272,0.695743075371105,0.5076118035190615,0.006871476170003266,0.608178363008782,0.5961883845131947,1.0617621775211656
5,GRU,2,1.7614984355703758,1.0697511148199628,0.6917473207504131,0.5064555840664712,0.005247363343911083,0.6139369475156083,0.6002122780037474,1.0516119518243352
5,GRU,3,1.7543110543714902,1.0649342731521394,0.6893767819708361,0.5054201287064191,0.005044466223697424,0.6145559854699134,0.5993710042417097,1.0588667252070416
5,GRU,4,1.7494104524756713,1.0620256268036785,0.6873848248414037,0.5025863473444119,0.0010299155744462661,0.6107826621569173,0.5924537954185132,1.0525475164884106
5,GRU,5,1.7455265510928655,1.059947654595024,0.6855788966956009,0.5037489817530141,0.002359609357540781,0.6091976266488492,0.5895680782794765,1.0553741559855279
5,GRU,6,1.7404229159219105,1.057472634449967,0.682950281353288,0.5072238514173998,0.0067888601281121804,0.6106511364639625,0.591354989324531,1.0454313663508044
5,Transformer,1,1.7739894595775845,1.078175125093593,0.6958143330996766,0.4903036412512219,-0.01079590270780753,0.6116211865456934,0.5996449906050845,1.0556942899228954
5,Transformer,2,1.7627927757844122,1.0695789611806281,0.6932138154739248,0.4968149234278267,-0.0029895209665893176,0.6186790788308975,0.6059509754158613,1.059251016454478
5,Transformer,3,1.7581416135919592,1.0661205571458763,0.6920210558528053,0.5032579830563703,0.003496301240169226,0.6200836677704435,0.6070019567260012,1.0624625988879492
5,Transformer,4,1.752743589379729,1.0630979931109301,0.689645595675521,0.504669477028348,0.004306317834272037,0.6195793634333897,0.6052542651090586,1.055953189753585
