window,model,epoch,train_loss,validation_mean_daily_macro_auc,validation_mean_daily_extreme_auc,validation_log_loss
10,FCNN,1,0.9197583197753164,0.6158412044470044,0.6024944241518776,0.9174543075638742
10,FCNN,2,0.9075669583918491,0.6116103301199927,0.5957324373949616,0.9302780195196229
10,FCNN,3,0.8952218365224499,0.6153082526600891,0.5987320269303263,0.9293013455344119
10,FCNN,4,0.8833139437901664,0.608926875331812,0.5902868202612833,0.9390090123660951
10,FCNN,5,0.8719649859700975,0.6081098461311149,0.5882470612267704,0.9433203542751701
10,FCNN,6,0.8626093134571917,0.5986290579998326,0.5740590343084093,0.9719231092386884
10,CNN,1,0.9245486440537851,0.6166631191518841,0.6048515301771128,0.9166388874378246
10,CNN,2,0.9133435259414943,0.6215693266651484,0.608655108953823,0.9182868348876152
10,CNN,3,0.9093476318661806,0.6218845314562955,0.6078581819155355,0.9167966448313258
10,CNN,4,0.9061293455857106,0.6169031328367832,0.6005453957366534,0.9221133672291283
10,CNN,5,0.9038690028390751,0.6140742766265782,0.5967515160054939,0.9232830808389844
10,CNN,6,0.9014879176808865,0.6136592913311145,0.5977395219147291,0.9296035077207194
10,CNN,7,0.8994576832121964,0.6149248170377358,0.5987146519048121,0.9243400139322699
10,CNN,8,0.897251362724355,0.6092575620758452,0.5901552436418122,0.9308722225458009
10,GRU,1,0.9262346648359838,0.6181923339342557,0.605183338342485,0.9162921923446338
10,GRU,2,0.9107830785338995,0.6196983214782049,0.6059890262191899,0.9176411629626826
10,GRU,3,0.9064163673646763,0.6209659931168876,0.6061092427472589,0.9193389233513136
10,GRU,4,0.9027570539677167,0.6159082042788978,0.598978347720993,0.922199032766603
10,GRU,5,0.8988125122522689,0.6047133595761233,0.5821821587440337,0.9404037776643129
10,GRU,6,0.8943069419171475,0.6088380808515164,0.5882833610543466,0.9306501446335693
10,GRU,7,0.8888276536253434,0.6012694752842115,0.577994715605079,0.946031587568309
10,GRU,8,0.8830078349440674,0.6032749490399951,0.5806204082206052,0.9481692503453762
10,Transformer,1,0.9214526971604806,0.6168176555342333,0.6040464967369079,0.9204013280586372
10,Transformer,2,0.9096335937069862,0.622753417603341,0.6091990119969916,0.9182486901227552
10,Transformer,3,0.9037560532682344,0.6222871836006799,0.6064087085064744,0.9200623796597137
10,Transformer,4,0.8977861661342365,0.616998866078043,0.5981301080017034,0.9279920284153067
10,Transformer,5,0.8915962364020783,0.6104902714252493,0.5903103752326149,0.9344865161097802
10,Transformer,6,0.8843184725432933,0.6079879578338603,0.5877263519046707,0.9404312542820393
10,Transformer,7,0.876104756445189,0.5978383059036537,0.5723400483908778,0.9778906967616006
10,CNN+GRU,1,0.926298878178606,0.6153561959988141,0.603622907924438,0.9184588521876474
10,CNN+GRU,2,0.9110368595847601,0.6202355950143026,0.6067178048472213,0.9177215615269546
10,CNN+GRU,3,0.9059621438751373,0.6198988282629521,0.605875160133215,0.9187672923304845
10,CNN+GRU,4,0.9021217276222463,0.620431363150228,0.6056678850913112,0.919984962388421
10,CNN+GRU,5,0.8975674692667936,0.6134413920252458,0.5963866482236551,0.9298406385631252
10,CNN+GRU,6,0.8924249006779015,0.6148013580006344,0.5981189528744638,0.9323028431577036
10,CNN+GRU,7,0.8871734753836797,0.6073192335414241,0.5870528061951598,0.9395272490529687
10,CNN+GRU,8,0.8813442983363645,0.6065411461662442,0.5869050897865413,0.9465345797350447
10,CNN+GRU,9,0.8756458168026608,0.6035403840369997,0.5825055600257371,0.9566305909252364
10,CNN+Transformer,1,0.9196751835662313,0.6203036188772703,0.6080345075270935,0.9185911054142177
10,CNN+Transformer,2,0.9090558303188754,0.6232616950704015,0.6100948974448652,0.9155384970193595
10,CNN+Transformer,3,0.9033424822113499,0.6224075730699925,0.6080856815923662,0.9182165584594983
10,CNN+Transformer,4,0.8983689362727985,0.6187834010417467,0.6021916246177085,0.9219075108679453
10,CNN+Transformer,5,0.892970723878694,0.6116193652006919,0.5924527185570673,0.9290782689720852
10,CNN+Transformer,6,0.8876501861053813,0.6109010581447063,0.5914725148385719,0.9371988853248332
10,CNN+Transformer,7,0.8807644591499852,0.6034331013220853,0.5795572611954467,0.946490901098237
