window,model,epoch,train_loss,validation_mean_daily_macro_auc,validation_mean_daily_extreme_auc,validation_log_loss
5,FCNN,1,0.9218834736353531,0.6169253842862334,0.6046911366941609,0.9176805436792682
5,FCNN,2,0.9127967253940831,0.6203869786517889,0.606897150393817,0.9179977958934624
5,FCNN,3,0.9072434611687781,0.6212317724236086,0.6072221868609589,0.9259599354430809
5,FCNN,4,0.9009995040982209,0.61609839512471,0.5992812999501209,0.9236956221998908
5,FCNN,5,0.8952264579960392,0.6145206256055207,0.5958228453162305,0.9263426065484194
5,FCNN,6,0.8886497663865843,0.6120361209300589,0.5925452774000305,0.9284794261765876
5,FCNN,7,0.882399597767973,0.614608815071343,0.5959264326735325,0.9358426523019546
5,FCNN,8,0.8766785509003744,0.6136909588267985,0.5953399832044453,0.9335490520435897
5,CNN,1,0.9256447135689724,0.6155031686062,0.6037712379035279,0.9158815472151585
5,CNN,2,0.9153277713701544,0.6209602092499369,0.6085386068542363,0.9142930027371828
5,CNN,3,0.912391125720494,0.6240802798564392,0.6112013081427475,0.9132216129121165
5,CNN,4,0.9107336046132117,0.6233632903481178,0.6104824714837246,0.9142327078972893
5,CNN,5,0.9093721620194307,0.6218132711644392,0.6078252522553313,0.9150805445199498
5,CNN,6,0.9084296679670909,0.6222209182883359,0.6079209261999058,0.9139947350967443
5,CNN,7,0.9074006003054331,0.6213708433282494,0.6075805171937868,0.9177007633852852
5,CNN,8,0.9066079939662381,0.6231428222565846,0.6087955660497911,0.9152626028923223
5,GRU,1,0.9278808656837519,0.6187062160729421,0.6067254270872369,0.9151861313291274
5,GRU,2,0.9133678246462645,0.6221577173984185,0.6098163507812455,0.9136887085989072
5,GRU,3,0.9101545523758112,0.6233337495788994,0.6105049373187859,0.9134439009970997
5,GRU,4,0.9079654194602612,0.6246753733857445,0.6115217092224283,0.9127723187455246
5,GRU,5,0.906223316789465,0.6231206302336575,0.6094497746066809,0.9161582350746521
5,GRU,6,0.9045488128703271,0.6238661410551172,0.6104079099500825,0.9139511595018511
5,GRU,7,0.9029386869543894,0.6205335308824387,0.6060482030044356,0.918154207188334
5,GRU,8,0.9011449029008706,0.6223523555294118,0.6080369428603027,0.9167886180084914
5,GRU,9,0.8991864749476571,0.6187284309081232,0.603220176196728,0.920016835682061
5,Transformer,1,0.9218767401310869,0.623096035289082,0.6105663445881215,0.9144578453376067
5,Transformer,2,0.9122483910792377,0.6238784228166793,0.6110125790766847,0.9163301316186115
5,Transformer,3,0.9094946843931875,0.6273967220260659,0.6141383622969504,0.9121525600698427
5,Transformer,4,0.907559231378801,0.6270943814180138,0.6137118834921832,0.9126883305757046
5,Transformer,5,0.9057262917438826,0.6271302104633956,0.6131900570738836,0.9143039340072947
5,Transformer,6,0.9038659023890299,0.6268503981335767,0.6125799949241516,0.9136774642712138
5,Transformer,7,0.9019227023143692,0.6246006351899102,0.6090596568828371,0.915601539084261
5,Transformer,8,0.9001846372052176,0.6215661140144503,0.6054046868955346,0.9176064340263864
5,CNN+GRU,1,0.9260449787455884,0.6159391108063811,0.603916562154903,0.9167451441871809
5,CNN+GRU,2,0.9128585537749616,0.6226496569620582,0.60975485379732,0.9133618673722542
5,CNN+GRU,3,0.9093346552228231,0.6235996846035788,0.6106470775881374,0.9133737012735289
5,CNN+GRU,4,0.9071903531532364,0.6238807073669431,0.6105998621726181,0.9143641569198117
5,CNN+GRU,5,0.9055100942987845,0.6242381730907709,0.6105691819916909,0.9138127600391309
5,CNN+GRU,6,0.9037800503283699,0.6236076870987947,0.6094624134018783,0.9153185047046384
5,CNN+GRU,7,0.9021674328116307,0.6233053601415123,0.609027236892516,0.9153685068060268
5,CNN+GRU,8,0.9005175589090324,0.6181997256021154,0.6013440501099631,0.9210143681178106
5,CNN+GRU,9,0.8984615380862161,0.6158323883421458,0.5982140172950634,0.9213431437960999
5,CNN+GRU,10,0.896663560454114,0.6181230065486073,0.6014969075191693,0.9225634825149374
5,CNN+Transformer,1,0.9211201414485694,0.622380600145654,0.6100121844570175,0.9142024381033185
5,CNN+Transformer,2,0.9116595129409476,0.6259716307732648,0.6130921436926686,0.9130126789898833
5,CNN+Transformer,3,0.9079146324242571,0.6279396866294897,0.6144508375788398,0.9140864732467593
5,CNN+Transformer,4,0.9053629645075931,0.6269609003385795,0.6119814109547257,0.9143184673547811
5,CNN+Transformer,5,0.9030188832229193,0.6284972198344391,0.6139746925632523,0.9144071510877131
5,CNN+Transformer,6,0.900550584592034,0.6266131641895368,0.6108915920191433,0.9132549167637378
5,CNN+Transformer,7,0.8977725346724825,0.6205742161506501,0.6028084714728251,0.9192903485034808
5,CNN+Transformer,8,0.8953820035989541,0.6189615664687617,0.6008822877742511,0.9195139028986921
5,CNN+Transformer,9,0.8923335909685133,0.6161652256285501,0.5969039753364759,0.9264951459334404
5,CNN+Transformer,10,0.8890239405600356,0.6117619242753987,0.5906399103052388,0.932722092176569
