window,model,epoch,train_loss,validation_mean_daily_macro_auc,validation_mean_daily_extreme_auc,validation_log_loss
3,FCNN,1,0.922480282321849,0.6151466726803679,0.6031981707033287,0.9192514005515809
3,FCNN,2,0.9158403061191979,0.6200791601424637,0.6075495603490265,0.9162183534256576
3,FCNN,3,0.9118869709794654,0.6195777268969941,0.6066746743207088,0.919926637275234
3,FCNN,4,0.9082683738251897,0.6192742617601721,0.6052609078894309,0.9236903210988064
3,FCNN,5,0.9046640401256496,0.6192244246212425,0.603217981230844,0.9195285541391072
3,FCNN,6,0.9012367400471665,0.6206824982977645,0.6058790562203776,0.9164612502693181
3,FCNN,7,0.8971307398232604,0.6183751734989827,0.6023157377040017,0.9220898230442998
3,FCNN,8,0.893808710401191,0.6174347744695826,0.6010525541847862,0.9216341030652306
3,FCNN,9,0.8899445470906695,0.6168237139125452,0.5998221242834533,0.9253346163770055
3,FCNN,10,0.8863692693511118,0.6159765531616225,0.59862302540035,0.9273990212741755
3,FCNN,11,0.8822989646414546,0.6104289987060286,0.5900227209452411,0.9372991375674848
3,CNN,1,0.9257626598725585,0.6157334027087352,0.6040899055324133,0.9166585329212233
3,CNN,2,0.9163986775698016,0.6184174728934358,0.6064832812616264,0.9170101799795125
3,CNN,3,0.9135856356876915,0.6230417206521789,0.6106078673952506,0.9142968077632391
3,CNN,4,0.9120905839242733,0.624836590521642,0.6121034433349049,0.9120610367623069
3,CNN,5,0.9110001606239247,0.6250263618012468,0.6122847050128032,0.9134487502912906
3,CNN,6,0.9103169341618566,0.6241206514651142,0.6114099088775077,0.9138108873699904
3,CNN,7,0.9096674568536111,0.6243382877898059,0.6110450896403921,0.913387762414166
3,CNN,8,0.9090588675806947,0.6229373341841816,0.6098786920781308,0.9135217934673695
3,CNN,9,0.9087046041333707,0.6238526569624532,0.6104685230255791,0.9137000661501489
3,CNN,10,0.9080231134391906,0.6232965344170227,0.6096754014511981,0.9156519565071475
3,GRU,1,0.9268358451776226,0.6182852829654673,0.6063065838373352,0.9149037641062417
3,GRU,2,0.9137502325703674,0.6227859936780543,0.6103208919783508,0.9148795306467641
3,GRU,3,0.9112477080021992,0.6245640812931292,0.6118039591556732,0.9129897114394553
3,GRU,4,0.9096580701892508,0.6267370191791467,0.613813094073322,0.9110473521490443
3,GRU,5,0.9082687951288425,0.6267832096826781,0.613626447525191,0.9115450501572571
3,GRU,6,0.9071323136435896,0.6273473287093023,0.6141604347401214,0.9118499397264636
3,GRU,7,0.9061544360074187,0.6264390125280914,0.6126087121019036,0.9121030952542383
3,GRU,8,0.9053753394267919,0.6267021173349894,0.6132161282295543,0.9123275253738291
3,GRU,9,0.9044181998196584,0.6276042955085867,0.6141444481124547,0.9109852167720981
3,GRU,10,0.9035382056584093,0.6259635007531945,0.6116779467551661,0.9124175718169422
3,GRU,11,0.9027367593913243,0.6251414795275055,0.6111164326504968,0.9136052373657152
3,GRU,12,0.9017260066710353,0.6218164000072353,0.606370897124821,0.9164485992613931
3,GRU,13,0.9005785670615634,0.6245533596018877,0.6100843726343556,0.9141142851238604
3,GRU,14,0.8996380630791662,0.624517167646165,0.6099676622863538,0.913957169675832
3,Transformer,1,0.9231819880024508,0.6209375254036238,0.6087018762782946,0.9175693165687214
3,Transformer,2,0.913307582905185,0.624348256712654,0.6117765816507246,0.9135073126595903
3,Transformer,3,0.9107630873390471,0.6260334456929023,0.6132117098572566,0.913211658736118
3,Transformer,4,0.9091200520647615,0.6268918499414836,0.6137885103689031,0.911144148891982
3,Transformer,5,0.907728547877595,0.630009639736824,0.6165974274959158,0.9097966344000858
3,Transformer,6,0.9062778628789462,0.6310889797523875,0.6173499222089556,0.9098926043053877
3,Transformer,7,0.9052468759232554,0.629779001524393,0.6158114554790592,0.9110251597205948
3,Transformer,8,0.904043306722565,0.6302255185505884,0.6162567250050252,0.9104395216394797
3,Transformer,9,0.9031689120777722,0.630169151520377,0.6156773822305577,0.9097765207618259
3,Transformer,10,0.9018982850825439,0.629963599959746,0.6151801130155697,0.9104230924675025
3,Transformer,11,0.9007086897323239,0.6287281572524165,0.6137182791726206,0.9125925403441595
3,CNN+GRU,1,0.9266822066167938,0.6159747206481478,0.6040342820578608,0.9167924393996157
3,CNN+GRU,2,0.9139661439929148,0.6228095339275774,0.6102027033080399,0.9143341338918944
3,CNN+GRU,3,0.9105063368929476,0.6248734705625357,0.6120884799369449,0.9124803326893324
3,CNN+GRU,4,0.9087467980163483,0.6261446905779772,0.6130673791549675,0.9116296876389578
3,CNN+GRU,5,0.9075486055261577,0.6267117871345381,0.6135377490771319,0.9118888524370947
3,CNN+GRU,6,0.9065435400296902,0.6268398619872981,0.6133264257101159,0.9111329710944797
3,CNN+GRU,7,0.905584677935279,0.6257309594589449,0.612189036285367,0.9142574814434958
3,CNN+GRU,8,0.904887837068788,0.6278063982635577,0.6141798101958929,0.9116600595529433
3,CNN+GRU,9,0.9038719289024566,0.6282833481456263,0.6141365400393568,0.91250566360569
3,CNN+GRU,10,0.9031063136434682,0.6265751229699741,0.6128167306410156,0.9124426820396194
3,CNN+GRU,11,0.9024099032505754,0.6240417324568855,0.6093684521070032,0.9169173983626256
3,CNN+GRU,12,0.9013706631069158,0.6243878822288447,0.6093682927698225,0.9152088364467228
3,CNN+GRU,13,0.9002879295567302,0.624892257331184,0.6101219609843417,0.914774349380518
3,CNN+GRU,14,0.8991479164567487,0.6245788643431844,0.6097076060534453,0.9160030065473886
3,CNN+Transformer,1,0.9226072798989495,0.6242421887457028,0.6118307553928787,0.9126800910283708
3,CNN+Transformer,2,0.9126310013728686,0.6278939493613847,0.6151053735633675,0.9154528770978604
3,CNN+Transformer,3,0.9099609886224453,0.62605412536413,0.6134937516522357,0.9141221032691219
3,CNN+Transformer,4,0.9080577240540431,0.6313285556046169,0.6179848295266439,0.9086196558989826
3,CNN+Transformer,5,0.9064486039412116,0.6303674717519167,0.6170579982218254,0.9100049735252621
3,CNN+Transformer,6,0.9052912844270863,0.6301478756565637,0.61673119268574,0.9106042521231031
3,CNN+Transformer,7,0.9040285205018932,0.627907490742941,0.6139257109249158,0.9131254869298464
3,CNN+Transformer,8,0.9028718613424099,0.6292295661023899,0.6153158704367553,0.9127590377858308
3,CNN+Transformer,9,0.9017821983570129,0.6308371089028894,0.6168313027731667,0.9124622705389673
