window,model,epoch,train_loss,validation_mean_daily_macro_auc,validation_mean_daily_extreme_auc,validation_log_loss
1,CNN+GRU,7,0.9089134055048641,0.6289978330779079,0.6159119783057342,0.9105946796066565
1,CNN+GRU,8,0.908557849163886,0.627982488016397,0.6150056732917116,0.9109755692136141
1,CNN+GRU,9,0.9082435590395621,0.6296542371026476,0.6165086259336171,0.910934421308034
1,CNN+GRU,10,0.9079436556461392,0.629190102507712,0.6161307862354056,0.9115292143577675
1,CNN+GRU,11,0.9075765459447567,0.6289752710953941,0.615791359413129,0.9103085037657612
1,CNN+GRU,12,0.9070831250071447,0.6283818038622351,0.6152218054630498,0.9126767676872569
1,CNN+GRU,13,0.906838823003851,0.6295566394612322,0.6164756967738908,0.9104816255041354
1,CNN+GRU,14,0.90650331441493,0.6284501566607217,0.6152472474117702,0.9111946532621543
1,CNN+Transformer,1,0.9234591782842544,0.615461658357747,0.6038704959277416,0.9167387330755511
1,CNN+Transformer,2,0.9151661692274713,0.6218425298525913,0.6096505278418989,0.9156272389999881
1,CNN+Transformer,3,0.9123884060775737,0.6254776836901351,0.6129557896116472,0.9135897657963894
1,CNN+Transformer,4,0.9108884992937155,0.6272700552557208,0.6145539575671903,0.9121813330550117
1,CNN+Transformer,5,0.9099904211998617,0.6286064412259378,0.6157611465110623,0.9114415317957602
1,CNN+Transformer,6,0.9094318620895093,0.6278166100298497,0.6150734578353226,0.9117676891488264
1,CNN+Transformer,7,0.9090326711249462,0.6285735341180495,0.6157299455361485,0.9108691515123137
1,CNN+Transformer,8,0.908515157879464,0.6287597093902473,0.6158548907925088,0.9105741429228037
1,CNN+Transformer,9,0.9079562201948058,0.6284970581404213,0.6155970126431453,0.9102691568527492
1,CNN+Transformer,10,0.9075524813287863,0.6297566582892432,0.6167729521569768,0.910605292074892
1,CNN+Transformer,11,0.9071782978065435,0.6278002283081314,0.6148687996964625,0.9110272269746464
1,CNN+Transformer,12,0.9067993166034858,0.6290977942515306,0.6160275795433151,0.9103782100938216
1,CNN+Transformer,13,0.9062546798127286,0.6288845135041244,0.6159204236507542,0.9107414257468887
1,CNN+Transformer,14,0.9059524317595598,0.6282935125280865,0.6153820986233878,0.91103093045776
1,CNN+Transformer,15,0.90552390765702,0.627820305931599,0.6149467843000422,0.910892707696588
