window,model,best_epoch,best_iteration,n_observations,n_dates,accuracy,balanced_accuracy,macro_f1,mean_daily_macro_auc,mean_daily_extreme_auc,mean_daily_bottom_auc,mean_daily_middle_auc,mean_daily_top_auc,pooled_macro_auc,log_loss,validation_model_path
5,CNN+Transformer,5.0,,248000,496,0.6043790322580646,0.3656382408192236,0.32784293556248884,0.6269053451461978,0.613555649054625,0.6177536872221531,0.6536047373293431,0.6093576108870968,0.6269513449067232,0.9129998967504493,/content/drive/MyDrive/alpha_ml/models/02_cross_sectional/162266b43bbe/validation_best_5d.pt
