window,model,epoch,train_loss,validation_mean_daily_macro_auc,validation_mean_daily_extreme_auc,validation_log_loss
3,FCNN,1,0.9245148609220152,0.6141804710500696,0.6024669350858687,0.9173908911686083
3,FCNN,2,0.9164509460023889,0.620110284974775,0.6079142782552411,0.9168748790694474
3,FCNN,3,0.9131567353361723,0.6232641931737446,0.6103297721333203,0.9131639881039412
3,FCNN,4,0.9108203278226201,0.6237710683169071,0.6105325952023415,0.9131913473698875
3,FCNN,5,0.9089979175070882,0.6235766479062383,0.6103839512645154,0.914831684706035
3,FCNN,6,0.9073613252443853,0.6231400932114455,0.6092706164856914,0.9161040228735062
3,FCNN,7,0.9055726987941127,0.6219840273082203,0.6078573974706858,0.9156932198379162
3,FCNN,8,0.9040684800340767,0.6241797777391747,0.6105184908175992,0.9175712692836409
3,FCNN,9,0.9025484800259747,0.6231307805431047,0.6087930323924226,0.9153247332292623
3,FCNN,10,0.9009714073657673,0.6218312309092855,0.6072111269658599,0.9171926663787172
3,FCNN,11,0.8993283246351915,0.6208067172144787,0.6060705722490709,0.9168994815693022
3,FCNN,12,0.8980829021723717,0.6199046095551006,0.6045161767684608,0.9183772897008059
3,FCNN,13,0.8964239265683315,0.6202884921030919,0.6056186987787164,0.9168954702577832
3,CNN,1,0.9262789581452402,0.6130367347897935,0.6016647072353876,0.9174197592025671
3,CNN,2,0.9168629562167476,0.6190274747885982,0.607031077753797,0.9144037066306493
3,CNN,3,0.9136203845420999,0.6223637378467575,0.609908515122355,0.9130202006159469
3,CNN,4,0.9116553602983337,0.6236496602360333,0.6110229168854313,0.9128077228323908
3,CNN,5,0.9104009035646402,0.6223343550767294,0.6092381356827345,0.9141133231108676
3,CNN,6,0.9095987393178239,0.6249338749727232,0.6119110791053961,0.9124290099710899
3,CNN,7,0.9087889018716048,0.6240018516834364,0.6107520425362499,0.9129403236277753
3,CNN,8,0.908282813803102,0.6246501507230915,0.6115299283072743,0.9120149391540493
3,CNN,9,0.9075442397333756,0.6224883460131226,0.6086980198483548,0.9155417002208643
3,CNN,10,0.9070629979143717,0.6238538373168263,0.6104688068313961,0.9125107823278892
3,CNN,11,0.906548808117115,0.6241611528972842,0.6106037461035861,0.9141104975931801
3,GRU,1,0.9271020098108579,0.6169013643856498,0.6049306591975346,0.9171764704982421
3,GRU,2,0.914000273619842,0.6232752100828374,0.6107224494276762,0.9134479533939579
3,GRU,3,0.9113283417254904,0.6244776973104099,0.6118806994660422,0.9125638889799081
3,GRU,4,0.909855581657076,0.6259005654342661,0.6129594346200137,0.9112805661640659
3,GRU,5,0.9087856245641285,0.626038421722933,0.6128456995922429,0.9121671304529594
3,GRU,6,0.9076851831120794,0.6259726954274348,0.6124312085687519,0.912216946181806
3,GRU,7,0.9067966340787368,0.6261244220352579,0.6128359792649274,0.9118978249824998
