window,model,epoch,train_loss,validation_mean_daily_macro_auc,validation_mean_daily_extreme_auc,validation_log_loss
10,FCNN,1,0.9238578899405133,0.6137021375914838,0.6018607410767296,0.9177256981445719
10,FCNN,2,0.9135765105922434,0.6189305654275181,0.6059389673138125,0.9171225080646533
10,FCNN,3,0.9071491148357543,0.622718123476263,0.6094394523627363,0.916026312089129
10,FCNN,4,0.9007454900624114,0.6133985099995585,0.596268002890283,0.9271586629423271
10,FCNN,5,0.8948721534878848,0.6147096818844999,0.597021372287769,0.9277779581946742
10,FCNN,6,0.8891947109911953,0.6104967318476986,0.5917950126163227,0.9341446764652629
10,FCNN,7,0.8831846432663629,0.6058431188335993,0.5844236345743317,0.948082165373294
10,FCNN,8,0.8767399462894816,0.6038936484541294,0.5821354878236223,0.9457175537284009
10,CNN,1,0.9255481477028203,0.6150128369347341,0.6033378050523287,0.919620699198569
10,CNN,2,0.9132963950322884,0.6210828853108797,0.6085655258938969,0.914927616223971
10,CNN,3,0.9087613744043638,0.6210680552115454,0.6075717539633401,0.9167156054218883
10,CNN,4,0.9055150333400096,0.6206525667393904,0.6069335180635504,0.9176806613817038
10,CNN,5,0.9029109038700276,0.6150642681601006,0.5987250477139353,0.9211692938477555
10,CNN,6,0.9003269164841597,0.6182206978445174,0.6034625483722112,0.9191850494560769
10,CNN,7,0.8976181279247832,0.616789447379175,0.6013282617544784,0.9242212067014388
10,GRU,1,0.9265693936065414,0.6199165474797538,0.6069712193010038,0.914949248605157
10,GRU,2,0.9111036342009406,0.6201554432859948,0.6066174341854994,0.9153793127884653
10,GRU,3,0.906544338688552,0.6205459998142102,0.6053453553391511,0.9190151649602754
10,GRU,4,0.9028488701574018,0.6205127822688211,0.6054255680150848,0.9182623981738224
10,GRU,5,0.8988906686775853,0.6108235394742902,0.5907396148128978,0.930383379941012
10,GRU,6,0.8941905193338382,0.6091110420431444,0.5892732164777988,0.9332193340746145
10,GRU,7,0.8888543900970454,0.6039368772215041,0.582202524075773,0.9389389657436511
10,GRU,8,0.8835657449282914,0.6008217234891203,0.5780233007249205,0.9529289789447496
10,Transformer,1,0.9226170655652464,0.6160820949253258,0.604631963261578,0.9192855240345089
10,Transformer,2,0.9115444915827994,0.6240534977488961,0.6114211522870497,0.9172534570525543
10,Transformer,3,0.9059157488984211,0.620673014695473,0.6076087152064191,0.9178563483289858
10,Transformer,4,0.90139235526363,0.6212455667737979,0.6069328570840791,0.9175837327961038
10,Transformer,5,0.8960488775916169,0.6142931929012743,0.5956045043002821,0.9290692860934071
10,Transformer,6,0.8892901043361735,0.6125790157376693,0.5936374039032724,0.9307662534563161
10,Transformer,7,0.8810605020243699,0.6069953382170377,0.5877849484202894,0.9447842599105113
10,CNN+GRU,1,0.9269402748179658,0.6138026572554863,0.6016531525541179,0.9213927767766082
10,CNN+GRU,2,0.9113923743387037,0.62237034764699,0.6097261248782783,0.9171793725689911
10,CNN+GRU,3,0.9059768421910257,0.6228713838218141,0.6090506503630502,0.9178750078288896
10,CNN+GRU,4,0.9024860659309138,0.6184980063808283,0.603161562629651,0.9191041482914465
10,CNN+GRU,5,0.8992707969028051,0.6176715097600761,0.6014121597063473,0.9230283325304753
10,CNN+GRU,6,0.8952489565120397,0.6148452294487273,0.5975949367000939,0.9273304338320802
10,CNN+GRU,7,0.8906520008247162,0.611119154737833,0.5919497560493272,0.9329537945730637
10,CNN+GRU,8,0.8850649272633615,0.6083586593410839,0.5886851143372205,0.944157697145277
10,CNN+Transformer,1,0.9209751362172012,0.6164300639340315,0.6048066587681263,0.9177981802090491
10,CNN+Transformer,2,0.9110597829209187,0.6227432240209517,0.6100540417731771,0.9167678057298418
10,CNN+Transformer,3,0.9057070544651757,0.6235194861595905,0.6097060367686521,0.9178716060989074
10,CNN+Transformer,4,0.9015246524553642,0.6191371587521194,0.6048289688523758,0.9183359419839314
10,CNN+Transformer,5,0.8959299160859556,0.6134053934493053,0.5968258553026238,0.9253930471252969
10,CNN+Transformer,6,0.8900012945763757,0.6100003158712194,0.5918021973054722,0.9333050493001221
10,CNN+Transformer,7,0.8821342559692545,0.6042966814360092,0.5836939172645851,0.942294238911985
10,CNN+Transformer,8,0.8727976322253439,0.6021573663652132,0.5794504809758222,0.9614932165366019
