window,model,epoch,train_loss,validation_mean_daily_macro_auc,validation_mean_daily_extreme_auc,validation_log_loss
20,FCNN,1,0.9201243661603723,0.6122450761476431,0.5991182134890676,0.9238018261578833
20,FCNN,2,0.9073589993466001,0.611020692111237,0.5949363954316262,0.9225865614977883
20,FCNN,3,0.8950593086014484,0.6065260247877705,0.5871340770077055,0.9407232605327006
20,FCNN,4,0.8830173721901533,0.6120035208693956,0.5944080905513573,0.9402179312594657
20,FCNN,5,0.8710245267155983,0.6013301314149765,0.5788400099378279,0.9552508249163806
20,FCNN,6,0.8585008145497248,0.5991411855611439,0.5762402610589331,0.964946831939669
20,CNN,1,0.9202658913570179,0.6149889037685223,0.6018192033595556,0.9206601669775673
20,CNN,2,0.9048029323765164,0.6145813045043236,0.5987424104470862,0.927723748248436
20,CNN,3,0.8951166375233085,0.6119529045390969,0.5942025386328378,0.9308445422869903
20,CNN,4,0.8862331056962384,0.6036590039615669,0.5828855477194317,0.9437470141608183
20,CNN,5,0.877801517299289,0.5987630742489981,0.5754835511876035,0.9536167416221561
20,CNN,6,0.8688149231688267,0.599738167336875,0.5772552696606936,0.9595499331121222
20,GRU,1,0.9236027622750234,0.6187543698024988,0.6051323299866318,0.9197671335508925
20,GRU,2,0.9032524384698024,0.6164130056308506,0.6005323123244881,0.9225244862272037
20,GRU,3,0.8953607002867451,0.6133510026157339,0.596758861326754,0.9268496410468783
20,GRU,4,0.8872603750101044,0.6099121763126203,0.5906756934608867,0.9367085418959951
20,GRU,5,0.8761808128363325,0.5925116288020699,0.5654997832520275,0.9841943251614871
20,GRU,6,0.8635465838314701,0.5964878750969463,0.5733145301436449,0.9782218908772926
20,Transformer,1,0.9196985150230474,0.6177846289871778,0.6052851630203875,0.9191030507336282
20,Transformer,2,0.9038020825018512,0.6141456367531866,0.5968520467970281,0.925883723721347
20,Transformer,3,0.8908792601913293,0.6106388869242326,0.5926582614102253,0.9416706156107851
20,Transformer,4,0.8772951260249033,0.5950463535877483,0.570528363301306,0.9802556669572889
20,Transformer,5,0.8595293058387077,0.6001806833910921,0.5791955167959845,0.9780361221151646
20,Transformer,6,0.8392566800037594,0.5818143732581629,0.556846749972467,1.0463789990144143
20,CNN+GRU,1,0.9212290305873984,0.6163332121350386,0.6027834181876888,0.9184345711755487
20,CNN+GRU,2,0.9031364424378878,0.6165721430836205,0.6003289628728532,0.9223086470963898
20,CNN+GRU,3,0.8948753074250976,0.6162639131280447,0.6001161283853303,0.9221186776418253
20,CNN+GRU,4,0.8853208962378489,0.5975975632646253,0.5718246707284426,0.967941551657399
20,CNN+GRU,5,0.8729280643264985,0.599512372840405,0.5750094521336728,0.9727323321916015
20,CNN+GRU,6,0.8605125172128626,0.5947002630013346,0.5689994888871136,0.9945413963288295
20,CNN+GRU,7,0.8466237808999683,0.5916980937991857,0.5663877420589547,1.0018797333274805
20,CNN+Transformer,1,0.9176811639009788,0.6179016643452422,0.6052203599681155,0.9178426105815533
20,CNN+Transformer,2,0.903485082868916,0.6166232758453067,0.6015532452010632,0.9235430451465062
20,CNN+Transformer,3,0.8915377480574651,0.6078886997354391,0.586635338931567,0.938733377667078
20,CNN+Transformer,4,0.8771472387115693,0.6002633854406854,0.5753289819718748,0.962161000418409
20,CNN+Transformer,5,0.8578479506934297,0.5942442649650038,0.5679860738334553,0.9762844704211104
20,CNN+Transformer,6,0.836941158843424,0.5793114228581149,0.548098540484139,1.0123673456583222
